timestamp,index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
109756.624117,48,1.0,0.50515429279488444,0.90906152449352273,109756.624117-0,,,,,,,,,,,,,,,
109756.644736,49,1.0,0.5054506288449172,0.90925288729450582,109756.644736-0,,,,,,,,,,,,,,,
109756.659788,49,1.0,0.50588336635020603,0.90877579606932724,109756.659788-0,,,,,,,,,,,,,,,
109756.675806,50,1.0,0.50607795654973842,0.90948501519054226,109756.675806-0,,,,,,,,,,,,,,,
109756.691702,50,1.0,0.50597546871137666,0.90889122014319224,109756.691702-0,,,,,,,,,,,,,,,
109756.707682,51,1.0,0.50599711528831115,0.9091792480715073,109756.707682-0,,,,,,,,,,,,,,,
109756.72817,51,1.0,0.50683740586934611,0.9085602576894809,109756.72817-0,,,,,,,,,,,,,,,
109756.743679,52,1.0,0.50717588692062421,0.90875878263118093,109756.743679-0,,,,,,,,,,,,,,,
109756.759697,52,1.0,0.51471213331494248,0.90550511926729005,109756.759697-0,,,,,,,,,,,,,,,
109756.775824,53,1.0,0.5203243383484395,0.90369719302628226,109756.775824-0,,,,,,,,,,,,,,,
109756.791717,53,1.0,0.52087003024153056,0.90433692181190839,109756.791717-0,,,,,,,,,,,,,,,
109756.811702,54,1.0,0.52183286091030823,0.90433794314854765,109756.811702-0,,,,,,,,,,,,,,,
109756.827966,54,1.0,0.52209071033695054,0.90426926243657135,109756.827966-0,,,,,,,,,,,,,,,
109756.843705,55,1.0,0.52254017564927402,0.90380902244463002,109756.843705-0,,,,,,,,,,,,,,,
109756.859689,55,1.0,0.52251466957159209,0.9044346522093516,109756.859689-0,,,,,,,,,,,,,,,
109756.875835,56,1.0,0.52239745924124215,0.90448918430742964,109756.875835-0,,,,,,,,,,,,,,,
109756.895764,56,1.0,0.52222747575398643,0.90437304080414194,109756.895764-0,,,,,,,,,,,,,,,
109756.912266,57,0.99,0.5485236018922226,0.89771322357709149,109756.912266-0,,,,,,,,,,,,,,,
109756.927675,57,0.6725877373682403,0.67860824668419539,0.90038222197689866,109756.927675-0,,,,,,,,,,,,,,,
109756.946425,58,0.99,0.67878446397511816,0.8700785534712363,109756.946425-0,,,,,,,,,,,,,,,
109756.959732,58,1.0,0.67696552174191282,0.87127894341613032,109756.959732-0,,,,,,,,,,,,,,,
109756.979817,59,1.0,0.67627589629884177,0.87319519394620393,109756.979817-0,,,,,,,,,,,,,,,
109756.996031,59,1.0,0.67533911943697511,0.87473108035267177,109756.996031-0,,,,,,,,,,,,,,,
109757.01171,60,1.0,0.67480590946507846,0.87526829460990019,109757.01171-0,,,,,,,,,,,,,,,
109757.027918,60,1.0,0.67418112170851252,0.87572634539375205,109757.027918-0,,,,,,,,,,,,,,,
109757.043704,61,1.0,0.67423126966085256,0.87578827105904722,109757.043704-0,,,,,,,,,,,,,,,
109757.063931,61,1.0,0.67382651341640099,0.87495620238255345,109757.063931-0,,,,,,,,,,,,,,,
109757.079803,62,1.0,0.67396754827070993,0.87502032089012616,109757.079803-0,,,,,,,,,,,,,,,
109757.095782,62,1.0,0.67362133501148413,0.87447551591486139,109757.095782-0,,,,,,,,,,,,,,,
109757.111717,63,1.0,0.67323541535260922,0.87448482406892314,109757.111717-0,,,,,,,,,,,,,,,
109757.127824,63,1.0,0.67283297725346536,0.87342843474918208,109757.127824-0,,,,,,,,,,,,,,,
109757.147707,64,1.0,0.67302697924606214,0.87390825167692654,109757.147707-0,,,,,,,,,,,,,,,
109757.164037,64,1.0,0.67130096104977,0.87364912385730609,109757.164037-0,,,,,,,,,,,,,,,
109757.179901,65,0.99,0.65848026761937284,0.871880629026621,109757.179901-0,,,,,,,,,,,,,,,
109757.195683,65,1.0,0.65898566820847648,0.87242958995173137,109757.195683-0,,,,,,,,,,,,,,,
109757.211731,66,1.0,0.65869285456458648,0.87226940440112433,109757.211731-0,,,,,,,,,,,,,,,
109757.231967,66,1.0,0.65857484939930444,0.87256241557232794,109757.231967-0,,,,,,,,,,,,,,,
109757.247677,67,1.0,0.65822804944317603,0.87288258877359493,109757.247677-0,,,,,,,,,,,,,,,
109757.264062,67,1.0,0.65845299027809645,0.87352490274738948,109757.264062-0,,,,,,,,,,,,,,,
109757.279729,68,1.0,0.65866528126080759,0.87410729245534835,109757.279729-0,,,,,,,,,,,,,,,
109757.295761,68,1.0,0.65825721179741059,0.87427586206585328,109757.295761-0,,,,,,,,,,,,,,,
109757.315831,69,1.0,0.65883794417984909,0.87476429284840762,109757.315831-0,,,,,,,,,,,,,,,
109757.331822,69,1.0,0.65856772722180068,0.87521917803269567,109757.331822-0,,,,,,,,,,,,,,,
109757.347723,70,1.0,0.65841476008838384,0.87536242552802523,109757.347723-0,,,,,,,,,,,,,,,
109757.363826,70,1.0,0.65864632599642547,0.87542220581518393,109757.363826-0,,,,,,,,,,,,,,,
109757.379761,71,0.99,0.66504074838408478,0.87198038940634337,109757.379761-0,,,,,,,,,,,,,,,
109757.399942,71,1.0,0.66720936386748342,0.87032532834716481,109757.399942-0,,,,,,,,,,,,,,,
109757.415724,72,1.0,0.66802240249935885,0.87011200215017137,109757.415724-0,,,,,,,,,,,,,,,
109757.43197,72,1.0,0.66781965295578694,0.86978327856823068,109757.43197-0,,,,,,,,,,,,,,,
109757.447726,73,1.0,0.66751125229455077,0.86964524310813918,109757.447726-0,,,,,,,,,,,,,,,
109757.480353,73,1.0,0.66769425576417518,0.86966884715217052,109757.480353-0,,,,,,,,,,,,,,,
109757.489637,74,1.0,0.66765267553601682,0.86904567207281236,109757.489637-0,,,,,,,,,,,,,,,
109757.515673,75,1.0,0.66757570430743662,0.86893123803402084,109757.515673-0,,,,,,,,,,,,,,,
109757.522467,75,1.0,0.66774100771793776,0.86861998298803034,109757.522467-0,,,,,,,,,,,,,,,
109757.531964,75,1.0,0.66776629411176458,0.86838481515562194,109757.531964-0,,,,,,,,,,,,,,,
109757.5477,76,1.0,0.6683822751652535,0.8678904547033639,109757.5477-0,,,,,,,,,,,,,,,
109757.568098,76,1.0,0.66942471817781168,0.86774954439838847,109757.568098-0,,,,,,,,,,,,,,,
109757.583833,77,1.0,0.66942789854466689,0.86726634535792435,109757.583833-0,,,,,,,,,,,,,,,
109757.600735,77,1.0,0.67034130073909637,0.8675189398965566,109757.600735-0,,,,,,,,,,,,,,,
109757.615792,78,1.0,0.67131754029516699,0.86685262789785877,109757.615792-0,,,,,,,,,,,,,,,
109757.631813,78,1.0,0.67296627900016759,0.86694151541396547,109757.631813-0,,,,,,,,,,,,,,,
109757.651743,79,1.0,0.67385324666295965,0.86554003652024747,109757.651743-0,,,,,,,,,,,,,,,
109757.669833,79,0.99,0.69987406014033127,0.85210157639774753,109757.669833-0,,,,,,,,,,,,,,,
109757.690531,80,0.99,0.71142286665943288,0.84854292021511757,109757.690531-0,,,,,,,,,,,,,,,
109757.700465,80,1.0,0.7114224323867866,0.84835531062503389,109757.700465-0,,,,,,,,,,,,,,,
109757.715996,81,1.0,0.71234304647927971,0.84915664851220196,109757.715996-0,,,,,,,,,,,,,,,
109757.738294,81,1.0,0.71257735484154772,0.84922161908554195,109757.738294-0,,,,,,,,,,,,,,,
109757.751805,82,1.0,0.71291459340228513,0.84921333264482435,109757.751805-0,,,,,,,,,,,,,,,
109757.768284,82,1.0,0.71324830365369785,0.84945531528517559,109757.768284-0,,,,,,,,,,,,,,,
109757.783729,83,1.0,0.71313458874440094,0.84918705574755027,109757.783729-0,,,,,,,,,,,,,,,
109757.7998,83,1.0,0.71321598902209793,0.84903680762080302,109757.7998-0,,,,,,,,,,,,,,,
109757.81968,84,1.0,0.71309103073460989,0.8487215233566312,109757.81968-0,,,,,,,,,,,,,,,
109757.835849,84,1.0,0.71330833942323224,0.84889599299310259,109757.835849-0,,,,,,,,,,,,,,,
109757.85174,85,1.0,0.71312446360315818,0.84858678177044311,109757.85174-0,,,,,,,,,,,,,,,
109757.868184,85,1.0,0.71267455412340475,0.8480212973448209,109757.868184-0,,,,,,,,,,,,,,,
109757.883763,86,1.0,0.71242800166667841,0.84777692442912578,109757.883763-0,,,,,,,,,,,,,,,
109757.903748,86,1.0,0.71220181484405032,0.84767180626366656,109757.903748-0,,,,,,,,,,,,,,,
109757.91975,87,1.0,0.71178426937837891,0.84720594699522955,109757.91975-0,,,,,,,,,,,,,,,
109757.936659,87,1.0,0.71167638356334173,0.84713199724842703,109757.936659-0,,,,,,,,,,,,,,,
109757.951786,88,1.0,0.71206490349386087,0.84760292548567673,109757.951786-0,,,,,,,,,,,,,,,
109757.967865,88,1.0,0.71201894226419071,0.84769073523493699,109757.967865-0,,,,,,,,,,,,,,,
109757.987736,89,1.0,0.71193182923573239,0.84772490836946268,109757.987736-0,,,,,,,,,,,,,,,
109758.004304,89,1.0,0.71146355646360071,0.84745577531277672,109758.004304-0,,,,,,,,,,,,,,,
109758.019676,90,1.0,0.71158721882266107,0.84777300682557399,109758.019676-0,,,,,,,,,,,,,,,
109758.035969,90,1.0,0.71120169434518665,0.84752260488871389,109758.035969-0,,,,,,,,,,,,,,,
109758.051694,91,1.0,0.71102559599670734,0.84751047607673335,109758.051694-0,,,,,,,,,,,,,,,
109758.07182,91,1.0,0.71110688049016701,0.84780901273273468,109758.07182-0,,,,,,,,,,,,,,,
109758.087865,92,1.0,0.71136535079188334,0.8482670039143283,109758.087865-0,,,,,,,,,,,,,,,
109758.103763,92,1.0,0.71082483161885968,0.8481329400778872,109758.103763-0,,,,,,,,,,,,,,,
109758.119745,93,1.0,0.71072935550100702,0.8483639900191644,109758.119745-0,,,,,,,,,,,,,,,
109758.135949,93,1.0,0.71071219221712845,0.84871350587040517,109758.135949-0,,,,,,,,,,,,,,,
109758.155683,94,1.0,0.71038754906220447,0.8488041834363127,109758.155683-0,,,,,,,,,,,,,,,
109758.172209,94,1.0,0.71023065696113008,0.84913610861484923,109758.172209-0,,,,,,,,,,,,,,,
109758.187826,95,1.0,0.70958594347491832,0.8488606945976418,109758.187826-0,,,,,,,,,,,,,,,
109758.204007,95,1.0,0.70920836470893711,0.84921297651805361,109758.204007-0,,,,,,,,,,,,,,,
109758.219694,96,1.0,0.70875259197737783,0.84948595718268116,109758.219694-0,,,,,,,,,,,,,,,
109758.239727,96,1.0,0.70807433102833706,0.84985769505100262,109758.239727-0,,,,,,,,,,,,,,,
109758.255677,97,1.0,0.70763068820310693,0.85051890950964371,109758.255677-0,,,,,,,,,,,,,,,
109758.27201,97,0.0,1.9845419298578566,-0.58344856517527521,109758.27201-0,,,,,,,,,,,,,,,
109758.287824,98,0.99,0.66160428756063716,0.85879598185268247,109758.287824-0,,,,,,,,,,,,,,,
109758.303784,98,0.99,0.63810504054034745,0.86826289601240081,109758.303784-0,,,,,,,,,,,,,,,
109758.323705,99,1.0,0.63630081787330184,0.86854011260929997,109758.323705-0,,,,,,,,,,,,,,,
109758.340036,99,1.0,0.63388579191387961,0.86907208663699986,109758.340036-0,,,,,,,,,,,,,,,
109758.355698,100,1.0,0.6304861948505831,0.87012109112283476,109758.355698-0,,,,,,,,,,,,,,,
109758.372041,100,1.0,0.62722509647609037,0.87040827300717094,109758.372041-0,,,,,,,,,,,,,,,
109758.387829,101,1.0,0.62424454025471476,0.87144204725476815,109758.387829-0,,,,,,,,,,,,,,,
109758.407858,101,1.0,0.62180928105263078,0.87185119358383201,109758.407858-0,,,,,,,,,,,,,,,
109758.423697,102,1.0,0.61874247912283309,0.87244100149266313,109758.423697-0,,,,,,,,,,,,,,,
109758.439739,102,1.0,0.61630578895736399,0.8732845756943961,109758.439739-0,,,,,,,,,,,,,,,
109758.455761,103,1.0,0.61395685101359909,0.87356745977921957,109758.455761-0,,,,,,,,,,,,,,,
109758.472052,103,1.0,0.6123077567282742,0.8739804463551808,109758.472052-0,,,,,,,,,,,,,,,
109758.491857,104,1.0,0.61042087987482496,0.87393508289340982,109758.491857-0,,,,,,,,,,,,,,,
109758.507846,104,1.0,0.60884949295475366,0.87469722319904442,109758.507846-0,,,,,,,,,,,,,,,
109758.523711,105,0.99,0.62263712312982378,0.87261726408791329,109758.523711-0,,,,,,,,,,,,,,,
109758.540043,105,0.99,0.63365917582356701,0.87104435867200003,109758.540043-0,,,,,,,,,,,,,,,
109758.555721,106,1.0,0.63175862963756657,0.87189391396568894,109758.555721-0,,,,,,,,,,,,,,,
109758.5757,106,1.0,0.63234351211778339,0.87298973019859449,109758.5757-0,,,,,,,,,,,,,,,
109758.591846,107,1.0,0.63215952764474892,0.87287157125491266,109758.591846-0,,,,,,,,,,,,,,,
109758.607728,107,1.0,0.63236846856932516,0.87381615178852368,109758.607728-0,,,,,,,,,,,,,,,
109758.6237,108,1.0,0.63234973479755041,0.8736031351826794,109758.6237-0,,,,,,,,,,,,,,,
109758.640125,108,1.0,0.63243310772826788,0.87348694458209053,109758.640125-0,,,,,,,,,,,,,,,
109758.659673,109,1.0,0.63265177653787674,0.87363501564696655,109758.659673-0,,,,,,,,,,,,,,,
109758.675691,109,1.0,0.63307150216330932,0.87433590455076704,109758.675691-0,,,,,,,,,,,,,,,
109758.691861,110,1.0,0.63329290908773572,0.87496747362871474,109758.691861-0,,,,,,,,,,,,,,,
109758.708021,110,1.0,0.63380282762721052,0.87577681370306149,109758.708021-0,,,,,,,,,,,,,,,
109758.723702,111,1.0,0.63444052752084623,0.87653535694321416,109758.723702-0,,,,,,,,,,,,,,,
109758.743826,111,1.0,0.63455240712809946,0.8773368215127153,109758.743826-0,,,,,,,,,,,,,,,
109758.759729,112,1.0,0.63503569959487827,0.87815286365125544,109758.759729-0,,,,,,,,,,,,,,,
109758.77631,112,1.0,0.63540550040975852,0.87884726702441984,109758.77631-0,,,,,,,,,,,,,,,
109758.791707,113,1.0,0.63531859536532487,0.87852707043435174,109758.791707-0,,,,,,,,,,,,,,,
109758.80795,113,1.0,0.635551423186973,0.87888644298935592,109758.80795-0,,,,,,,,,,,,,,,
109758.828587,114,1.0,0.6357034845629741,0.8791353300092144,109758.828587-0,,,,,,,,,,,,,,,
109758.844432,114,1.0,0.63551815849654325,0.87925018507230668,109758.844432-0,,,,,,,,,,,,,,,
109758.860151,115,1.0,0.63618580331282182,0.88001809206686588,109758.860151-0,,,,,,,,,,,,,,,
109758.878533,115,1.0,0.63656313482727889,0.87995182083993484,109758.878533-0,,,,,,,,,,,,,,,
109758.891869,116,1.0,0.63645918736417428,0.87990712816115657,109758.891869-0,,,,,,,,,,,,,,,
109758.91177,116,1.0,0.63676265532302345,0.88048837492874821,109758.91177-0,,,,,,,,,,,,,,,
109758.928072,117,1.0,0.6366224026006666,0.88017481620207771,109758.928072-0,,,,,,,,,,,,,,,
109758.944091,117,1.0,0.63623403459903294,0.88003025678806779,109758.944091-0,,,,,,,,,,,,,,,
109758.959704,118,1.0,0.63616824520368276,0.87937576286364472,109758.959704-0,,,,,,,,,,,,,,,
109758.976101,118,1.0,0.63569303252333853,0.87903991806914217,109758.976101-0,,,,,,,,,,,,,,,
109758.995752,119,1.0,0.63554878429675021,0.87783463501218328,109758.995752-0,,,,,,,,,,,,,,,
109759.012112,119,1.0,0.63543626282539556,0.87703451043499481,109759.012112-0,,,,,,,,,,,,,,,
109759.027743,120,1.0,0.63515546026319036,0.87545923882942933,109759.027743-0,,,,,,,,,,,,,,,
